Date,Tweet,ID,Time,Impressions,Engagements,Engagement Rate,Retweets,Replies,Likes,User Profile Clicks,URL Clicks,Hashtag Clicks,Detail Expands,Permalink Clicks,App Opens,App Installs,Follows,Email Tweet,Dial Phone,Media Views,Media Engagements
2020-09-27 16:36:00,Did you hear about #FoodLover? Crazy stuff!,6333583,16:36:00,47353,24648,0.5205,1306,409,579,41,240,181,443,299,32,48,74,0,6,3245,2407
2020-06-17 17:32:00,#FoodLover is the future! Can't wait to see what happens next.,8550930,17:32:00,17558,7385,0.4206,217,365,737,171,82,177,134,213,75,50,51,3,0,2372,2200
2020-12-28 08:37:00,"I just read an article on #FoodLover, and it's amazing!",5677148,08:37:00,41158,26502,0.6439,422,954,2286,78,262,99,372,10,79,30,26,1,1,1053,2187
2020-07-06 22:15:00,#FoodLover is the future! Can't wait to see what happens next.,3448956,22:15:00,2557,2182,0.8533,191,322,4245,71,267,104,551,189,96,10,31,15,1,59,864
2020-06-21 22:35:00,"I just read an article on #AI, and it's amazing!",3271653,22:35:00,17510,15823,0.9037,470,294,442,138,117,149,613,119,7,24,64,4,5,1029,1885
2020-08-14 18:18:00,Did you hear about #Football? Crazy stuff!,4565715,18:18:00,44804,39542,0.8826,1149,90,3400,384,33,183,322,363,22,41,11,13,1,3640,2590
2020-03-18 17:50:00,#FoodLover is the future! Can't wait to see what happens next.,7156972,17:50:00,11534,2506,0.2173,899,121,2452,28,204,100,383,308,5,49,70,2,2,3131,1887
2020-08-19 02:20:00,Did you hear about #FoodLover? Crazy stuff!,5451934,02:20:00,2141,145,0.0677,1742,570,2976,341,160,29,560,1,80,29,30,7,3,4065,1442
2020-01-18 00:21:00,"I just read an article on #FoodLover, and it's amazing!",4110198,00:21:00,41630,37017,0.8892,462,933,3229,1,295,162,485,260,64,11,92,16,1,3378,2924
2020-02-03 11:26:00,Did you hear about #AI? Crazy stuff!,7740595,11:26:00,17369,15922,0.9167,9,495,2132,400,121,182,36,355,69,46,26,8,9,126,1262
2020-05-19 10:56:00,Did you hear about #Gaming? Crazy stuff!,7142142,10:56:00,32773,27329,0.8339,1323,100,939,115,138,81,622,208,30,24,46,18,0,2897,287
2020-11-10 05:17:00,#FoodLover is the future! Can't wait to see what happens next.,7062023,05:17:00,21145,10359,0.4899,908,797,1833,43,94,71,444,105,38,25,39,18,1,3680,810
2020-09-13 20:09:00,Did you hear about #Football? Crazy stuff!,3676464,20:09:00,11116,6271,0.5641,752,91,1158,154,4,175,334,290,57,50,87,7,8,4576,1408
2020-09-04 22:31:00,Loving the latest updates on #Gaming!,8375145,22:31:00,2099,1252,0.5965,580,539,1099,341,300,55,61,105,37,17,40,20,4,718,727
2020-07-23 01:42:00,Loving the latest updates on #BreakingNews!,9055547,01:42:00,2069,1964,0.9493,374,86,4657,410,0,108,355,387,93,1,4,16,8,1251,97
2020-06-27 08:39:00,Did you hear about #BreakingNews? Crazy stuff!,3688930,08:39:00,15143,1350,0.0892,1756,261,2916,336,75,175,632,359,7,4,38,16,9,2625,479
2020-03-20 07:09:00,#BreakingNews is the future! Can't wait to see what happens next.,5318540,07:09:00,29901,22179,0.7417,1905,14,4157,101,135,126,140,317,33,19,96,6,4,1693,1893
2020-02-08 23:20:00,Loving the latest updates on #BreakingNews!,1266503,23:20:00,45555,4234,0.0929,1019,527,1975,425,168,142,590,191,84,27,41,0,3,4119,1863
2020-03-01 02:57:00,Just saw something interesting about #FoodLover. Thoughts?,6026135,02:57:00,22684,13259,0.5845,935,595,3132,31,26,162,641,167,55,5,36,10,10,146,1290
2020-03-02 10:36:00,Just saw something interesting about #BreakingNews. Thoughts?,2326938,10:36:00,22322,1021,0.0457,367,911,4589,464,17,74,446,380,67,14,69,5,9,2023,1188
2020-06-08 10:26:00,"I just read an article on #Football, and it's amazing!",6314461,10:26:00,28913,20897,0.7228,1527,587,1441,274,189,9,328,343,68,24,77,3,2,948,463
2020-11-10 09:24:00,Did you hear about #FoodLover? Crazy stuff!,9787281,09:24:00,20262,14905,0.7356,1909,96,2437,209,174,40,430,324,87,37,76,14,5,1230,1930
2020-03-12 16:41:00,Just saw something interesting about #Gaming. Thoughts?,6395680,16:41:00,17028,4813,0.2827,604,305,2185,98,291,183,320,61,46,47,81,18,4,2526,1884
2020-01-24 04:04:00,"I just read an article on #FoodLover, and it's amazing!",9893663,04:04:00,17858,1988,0.1113,1895,840,847,315,15,64,653,207,55,20,66,8,10,2836,1250
2020-08-06 20:14:00,Did you hear about #BreakingNews? Crazy stuff!,4350190,20:14:00,12857,6239,0.4853,844,258,2262,397,127,58,597,148,27,4,97,4,9,1938,2726
2020-03-20 16:42:00,Did you hear about #BreakingNews? Crazy stuff!,3844766,16:42:00,16349,11836,0.724,925,770,4315,170,67,17,639,394,78,17,6,13,3,896,1586
2020-04-08 15:04:00,Did you hear about #AI? Crazy stuff!,1360384,15:04:00,49658,27926,0.5624,855,502,392,216,48,142,625,138,9,43,74,1,0,1480,1138
2020-09-21 07:20:00,Did you hear about #Football? Crazy stuff!,7740076,07:20:00,48348,16088,0.3328,562,534,4539,404,7,103,655,266,39,10,76,8,0,2894,55
2020-10-24 20:38:00,Did you hear about #FoodLover? Crazy stuff!,3207556,20:38:00,47913,24600,0.5134,183,177,3562,51,46,159,295,62,1,39,29,12,0,3811,142
2020-11-15 23:41:00,Just saw something interesting about #Football. Thoughts?,2008366,23:41:00,24305,11204,0.461,739,950,4446,117,226,0,464,162,84,4,19,10,2,3683,650
2020-10-04 07:03:00,#FoodLover is the future! Can't wait to see what happens next.,1196987,07:03:00,28212,5664,0.2008,1629,951,1051,148,238,161,547,364,65,43,87,6,3,726,777
2020-02-20 18:59:00,Did you hear about #BreakingNews? Crazy stuff!,6429978,18:59:00,14491,3549,0.2449,1527,965,3487,471,91,109,143,123,18,9,79,6,5,4604,1952
2020-11-03 05:44:00,Just saw something interesting about #AI. Thoughts?,2056644,05:44:00,33860,15216,0.4494,867,897,2725,141,0,24,427,26,47,26,13,5,0,2391,567
2020-10-23 13:34:00,#Gaming is the future! Can't wait to see what happens next.,9337950,13:34:00,41873,20544,0.4906,799,653,4148,339,246,40,88,28,56,21,39,13,2,898,1073
2020-12-13 22:16:00,Loving the latest updates on #BreakingNews!,5948740,22:16:00,38408,14788,0.385,1870,990,3113,142,257,121,427,153,50,24,37,10,1,3187,1591
2020-07-22 14:43:00,Did you hear about #Football? Crazy stuff!,1912594,14:43:00,15946,1984,0.1244,72,247,360,308,236,6,538,80,98,43,4,15,8,878,2172
2020-05-18 11:36:00,"I just read an article on #BreakingNews, and it's amazing!",8437058,11:36:00,6872,4662,0.6784,70,713,2875,87,27,163,153,351,7,22,68,0,7,1943,2642
2020-05-31 18:34:00,Just saw something interesting about #Gaming. Thoughts?,9599234,18:34:00,34598,6335,0.1831,1540,625,2001,254,30,77,495,180,57,34,25,6,7,3722,762
2020-11-08 05:56:00,#Football is the future! Can't wait to see what happens next.,2739039,05:56:00,36004,1891,0.0525,1092,708,3229,260,183,99,658,10,67,39,82,15,9,1595,191
2020-12-08 05:06:00,"I just read an article on #BreakingNews, and it's amazing!",4387180,05:06:00,43265,9208,0.2128,31,154,3390,232,276,35,609,361,50,37,90,4,3,1343,445
2020-09-28 13:08:00,Did you hear about #Football? Crazy stuff!,1784952,13:08:00,28634,27906,0.9746,370,620,3640,96,51,175,519,212,60,50,81,1,5,178,1002
2020-05-04 20:02:00,Loving the latest updates on #FoodLover!,1717790,20:02:00,37530,30014,0.7997,1088,336,4621,360,64,89,292,315,33,46,69,16,7,3864,2167
2020-05-17 01:12:00,Loving the latest updates on #AI!,8136711,01:12:00,43166,30029,0.6957,1368,549,2555,242,261,104,250,77,21,15,91,3,0,1705,1169
2020-10-08 08:42:00,Did you hear about #Gaming? Crazy stuff!,4209713,08:42:00,5805,5691,0.9804,1786,517,4144,401,112,192,507,273,53,32,13,15,0,2200,1127
2020-05-14 05:44:00,Loving the latest updates on #BreakingNews!,9960755,05:44:00,31217,16158,0.5176,877,839,3477,252,183,16,419,78,53,2,4,5,6,1726,146
2020-08-01 14:24:00,Did you hear about #BreakingNews? Crazy stuff!,3891498,14:24:00,43571,8705,0.1998,139,617,2875,94,22,199,428,155,50,42,32,15,9,1753,85
2020-03-02 03:20:00,#Gaming is the future! Can't wait to see what happens next.,5508873,03:20:00,43785,2830,0.0646,116,151,2313,121,264,4,142,123,5,33,28,4,7,1391,1925
2020-03-26 10:13:00,Did you hear about #AI? Crazy stuff!,7549293,10:13:00,47329,35984,0.7603,82,784,2562,426,282,191,80,191,27,46,54,10,9,3862,236
2020-11-19 05:38:00,Did you hear about #AI? Crazy stuff!,4850923,05:38:00,49368,25639,0.5193,1179,605,391,145,182,171,441,63,53,39,78,16,1,733,510
2020-08-23 11:02:00,"I just read an article on #AI, and it's amazing!",7506722,11:02:00,6469,893,0.138,600,130,1100,122,171,193,485,20,62,5,13,20,6,4171,232
2020-04-01 10:56:00,Loving the latest updates on #FoodLover!,6513979,10:56:00,21213,4620,0.2178,5,279,4755,270,100,145,538,336,70,6,24,2,10,1840,2141
2020-04-15 00:52:00,#AI is the future! Can't wait to see what happens next.,8745246,00:52:00,14408,4085,0.2835,1963,842,4143,388,123,197,181,191,7,34,73,10,10,4636,1808
2020-12-20 10:47:00,Loving the latest updates on #AI!,6204370,10:47:00,6373,4094,0.6424,84,715,3581,11,266,155,116,28,65,3,71,9,6,2695,387
2020-04-20 09:36:00,"I just read an article on #Football, and it's amazing!",2354245,09:36:00,3649,1963,0.538,1311,875,1176,307,6,25,647,108,49,26,90,5,4,4739,796
2020-11-30 12:13:00,#BreakingNews is the future! Can't wait to see what happens next.,2556610,12:13:00,8671,4212,0.4858,1838,461,2485,461,293,11,585,90,36,9,43,16,3,2835,155
2020-08-18 09:28:00,#FoodLover is the future! Can't wait to see what happens next.,3294567,09:28:00,7728,5121,0.6627,1385,250,2076,70,238,38,253,269,63,8,16,19,7,690,2967
2020-12-29 16:08:00,"I just read an article on #AI, and it's amazing!",7966013,16:08:00,3798,826,0.2175,171,998,1334,309,246,161,410,367,99,35,78,5,7,3545,1741
2020-07-04 19:02:00,Just saw something interesting about #AI. Thoughts?,4093828,19:02:00,31255,12636,0.4043,1269,39,438,500,199,121,665,29,1,11,76,20,2,4632,329
2020-09-13 19:42:00,Just saw something interesting about #FoodLover. Thoughts?,7655209,19:42:00,18548,1644,0.0886,1292,536,2825,325,53,72,102,6,72,24,97,7,8,932,521
2020-08-12 02:31:00,Did you hear about #BreakingNews? Crazy stuff!,9957534,02:31:00,40552,16274,0.4013,239,909,2087,310,117,52,514,251,48,11,26,15,6,4385,2068
2020-03-15 22:22:00,#Gaming is the future! Can't wait to see what happens next.,9516567,22:22:00,2478,856,0.3454,932,359,4127,371,156,183,60,132,5,42,50,17,5,3292,1190
2020-12-15 10:23:00,Loving the latest updates on #Gaming!,3541673,10:23:00,16160,1333,0.0825,1286,997,2814,59,137,122,676,249,59,21,85,14,8,3078,721
2020-04-22 18:47:00,Loving the latest updates on #AI!,7348626,18:47:00,13893,1138,0.0819,1471,902,4217,346,268,64,495,146,11,22,10,8,6,3009,67
2020-06-28 18:36:00,Did you hear about #AI? Crazy stuff!,5295918,18:36:00,16374,15218,0.9294,428,563,4008,118,81,6,370,179,87,40,36,3,8,2156,1669
2020-07-29 03:11:00,#FoodLover is the future! Can't wait to see what happens next.,5355225,03:11:00,13533,3053,0.2256,1080,748,4341,187,151,0,116,17,10,29,21,1,2,1470,1572
2020-05-03 16:07:00,Loving the latest updates on #Gaming!,5050949,16:07:00,31947,18814,0.5889,838,466,1273,480,199,130,417,397,87,2,49,7,5,3031,620
2020-09-26 18:20:00,Loving the latest updates on #FoodLover!,6681194,18:20:00,49476,38230,0.7727,864,601,4569,31,155,192,30,330,82,1,14,4,2,562,2592
2020-07-06 07:40:00,Did you hear about #Gaming? Crazy stuff!,6182776,07:40:00,23430,10606,0.4527,1733,818,620,452,138,69,548,237,89,30,40,16,10,235,1745
2020-03-04 23:48:00,Just saw something interesting about #Gaming. Thoughts?,8580718,23:48:00,27527,26684,0.9694,196,920,4138,12,284,48,458,400,78,20,73,2,6,449,1366
2020-07-02 00:14:00,#Football is the future! Can't wait to see what happens next.,1779909,00:14:00,10308,5840,0.5666,772,690,4282,392,290,46,29,144,77,29,61,13,7,2929,1873
2020-08-18 20:00:00,#Gaming is the future! Can't wait to see what happens next.,8178254,20:00:00,8681,2562,0.2951,29,454,2771,474,155,6,545,160,52,5,74,20,10,3442,1473
2020-02-04 14:09:00,Did you hear about #FoodLover? Crazy stuff!,5321297,14:09:00,43320,24570,0.5672,795,969,4700,25,298,51,1,185,42,23,6,5,5,2242,775
2020-11-29 08:47:00,Loving the latest updates on #BreakingNews!,6361696,08:47:00,47969,33127,0.6906,1384,73,1686,197,91,8,24,1,73,14,38,1,5,861,1650
2020-01-06 09:04:00,Did you hear about #BreakingNews? Crazy stuff!,2594527,09:04:00,38483,28963,0.7526,1734,897,3261,308,270,154,108,83,30,32,74,15,7,4171,680
2020-04-17 03:08:00,"I just read an article on #FoodLover, and it's amazing!",2406066,03:08:00,34041,17444,0.5124,203,283,4521,3,101,73,654,222,67,44,36,8,5,4103,923
2020-11-07 17:14:00,#Gaming is the future! Can't wait to see what happens next.,4818704,17:14:00,25867,19510,0.7542,1737,651,3505,315,210,164,561,201,49,47,23,20,2,3701,1538
2020-05-19 20:20:00,Did you hear about #FoodLover? Crazy stuff!,7507799,20:20:00,15142,1887,0.1246,515,965,478,404,248,183,79,343,50,41,58,19,4,838,2511
2020-09-27 16:12:00,Did you hear about #Gaming? Crazy stuff!,1147309,16:12:00,2691,1376,0.5113,553,322,4041,259,283,159,345,150,64,21,0,5,10,4557,1336
2020-10-07 00:30:00,Just saw something interesting about #BreakingNews. Thoughts?,8928793,00:30:00,33760,15419,0.4567,174,895,3203,391,162,136,17,27,63,44,87,6,2,1766,2195
2020-04-01 03:10:00,#Gaming is the future! Can't wait to see what happens next.,2027359,03:10:00,18368,11846,0.6449,1944,608,2922,50,19,46,356,260,32,21,59,4,10,1636,1731
2020-04-17 11:35:00,Did you hear about #FoodLover? Crazy stuff!,2230736,11:35:00,43672,18280,0.4186,1264,190,349,269,215,33,413,243,3,15,46,9,3,4066,2103
2020-05-05 13:31:00,"I just read an article on #Football, and it's amazing!",3851532,13:31:00,24780,17870,0.7211,1464,162,3630,119,106,148,435,91,32,10,24,5,1,1591,2434
2020-02-23 21:05:00,Loving the latest updates on #AI!,8275356,21:05:00,29617,12816,0.4327,1884,998,4737,418,93,71,433,282,47,39,40,9,3,2321,1191
2020-05-14 09:04:00,Loving the latest updates on #Gaming!,7736162,09:04:00,38647,35522,0.9191,1408,727,2977,137,250,146,228,71,43,12,14,10,5,1884,2328
2020-06-08 14:48:00,Loving the latest updates on #Gaming!,4839110,14:48:00,38358,28949,0.7547,1402,918,4277,448,57,191,688,116,78,14,94,14,4,1144,650
2020-12-22 13:01:00,"I just read an article on #AI, and it's amazing!",6241798,13:01:00,30967,5477,0.1769,536,12,2876,460,131,152,141,389,79,2,12,2,2,3219,821
2020-01-10 17:39:00,Loving the latest updates on #AI!,7678245,17:39:00,8086,6000,0.742,1258,42,4910,225,88,157,582,83,69,34,61,4,9,2940,2797
2020-12-16 20:58:00,Loving the latest updates on #FoodLover!,7963215,20:58:00,48049,47309,0.9846,1547,94,4964,421,83,87,382,379,85,16,60,7,4,356,1447
2020-10-22 13:56:00,Just saw something interesting about #FoodLover. Thoughts?,8893093,13:56:00,25396,14933,0.588,780,898,890,488,82,12,26,398,97,20,7,0,0,2481,184
2020-08-24 09:53:00,Just saw something interesting about #FoodLover. Thoughts?,1683523,09:53:00,29380,5893,0.2006,795,257,4521,313,104,72,413,190,64,28,0,1,8,4807,2091
2020-07-19 00:32:00,Loving the latest updates on #Football!,8275463,00:32:00,2747,2668,0.9712,795,454,4169,32,33,20,398,164,84,5,71,1,4,2626,2743
2020-04-21 08:24:00,Just saw something interesting about #FoodLover. Thoughts?,5705522,08:24:00,25641,24487,0.955,829,512,4839,198,292,28,103,382,24,11,35,2,9,1931,1780
2020-12-30 23:23:00,Just saw something interesting about #AI. Thoughts?,1103980,23:23:00,48606,15080,0.3102,1049,304,442,319,129,85,552,247,76,28,56,7,5,4318,2566
2020-06-24 20:36:00,Loving the latest updates on #Football!,8699952,20:36:00,21253,11231,0.5284,274,564,2915,409,191,150,541,199,51,9,20,19,0,1456,1844
2020-12-05 16:02:00,"I just read an article on #FoodLover, and it's amazing!",3617886,16:02:00,6514,1198,0.1839,1460,986,2337,106,260,44,440,293,61,43,18,4,1,3895,1705
2020-06-28 21:28:00,"I just read an article on #Football, and it's amazing!",1793719,21:28:00,47428,27667,0.5833,1083,366,1466,436,177,157,647,267,5,45,61,0,0,736,2310
2020-05-27 07:22:00,"I just read an article on #AI, and it's amazing!",2811651,07:22:00,41312,11844,0.2867,1091,404,3531,229,100,199,142,354,5,11,35,10,9,2870,40
2020-04-29 06:46:00,Loving the latest updates on #FoodLover!,7531096,06:46:00,33566,2849,0.0849,1373,284,1835,367,86,19,546,300,3,44,35,17,1,1364,331
2020-12-08 00:07:00,Loving the latest updates on #Gaming!,9282397,00:07:00,34614,7044,0.2035,1491,912,1716,81,176,181,586,396,99,46,28,8,8,1493,2826
2020-01-22 08:07:00,Loving the latest updates on #Football!,7845249,08:07:00,27109,6139,0.2265,1315,202,2444,251,115,139,94,128,11,9,95,10,9,2476,1871
2020-10-19 03:19:00,Did you hear about #FoodLover? Crazy stuff!,7961264,03:19:00,22161,14205,0.641,393,553,4736,221,192,6,113,204,26,17,27,18,5,914,2158
2020-05-30 09:38:00,#Football is the future! Can't wait to see what happens next.,1492614,09:38:00,8574,3773,0.4401,1633,236,2286,10,132,150,209,178,23,29,12,5,2,1147,2130
2020-11-18 03:30:00,Just saw something interesting about #FoodLover. Thoughts?,6233836,03:30:00,15929,1388,0.0871,566,885,3167,23,198,69,336,250,63,19,85,19,1,1758,1
2020-10-13 21:04:00,Did you hear about #AI? Crazy stuff!,5717686,21:04:00,4027,1851,0.4596,421,336,852,74,0,10,85,181,72,36,71,4,6,2941,1706
2020-03-14 02:48:00,Loving the latest updates on #AI!,3228184,02:48:00,9451,6672,0.706,1171,192,4760,67,114,183,236,192,60,31,7,2,7,2746,664
2020-08-16 04:51:00,Did you hear about #AI? Crazy stuff!,1344993,04:51:00,26625,16605,0.6237,459,201,2569,37,159,17,76,63,4,22,54,18,6,1281,1859
2020-03-06 11:16:00,Did you hear about #Football? Crazy stuff!,4518163,11:16:00,8544,725,0.0849,1775,669,1346,193,228,90,234,218,81,44,9,17,10,3513,2881
2020-03-05 18:14:00,#FoodLover is the future! Can't wait to see what happens next.,5063257,18:14:00,20759,1768,0.0852,1146,607,2534,382,208,14,453,9,86,41,18,8,1,2273,97
2020-06-01 05:40:00,#FoodLover is the future! Can't wait to see what happens next.,5299371,05:40:00,10474,3685,0.3518,838,490,2262,118,54,7,649,318,87,2,31,13,8,3685,1340
2020-06-19 08:49:00,Did you hear about #FoodLover? Crazy stuff!,5007498,08:49:00,32630,20488,0.6279,586,447,3216,228,227,146,0,68,79,17,56,1,6,4039,235
2020-09-10 02:16:00,Did you hear about #Gaming? Crazy stuff!,5325201,02:16:00,18882,13185,0.6983,521,97,4792,60,287,183,365,172,16,42,32,8,8,292,626
2020-08-02 02:36:00,#Football is the future! Can't wait to see what happens next.,8599034,02:36:00,46125,17261,0.3742,1671,307,4825,164,167,131,478,13,86,41,75,20,2,632,241
2020-06-11 01:02:00,Did you hear about #FoodLover? Crazy stuff!,6965433,01:02:00,20169,3724,0.1846,1575,608,4061,117,118,103,328,164,62,37,4,3,7,1594,1906
2020-06-25 07:40:00,Loving the latest updates on #Football!,4615233,07:40:00,13410,11789,0.8791,1929,330,1223,275,166,71,328,107,93,6,63,8,3,3473,541
2020-04-01 22:11:00,Just saw something interesting about #BreakingNews. Thoughts?,2040292,22:11:00,18151,8926,0.4918,1340,696,2049,117,53,14,189,103,17,50,94,1,0,572,2973
2020-02-13 02:13:00,Did you hear about #FoodLover? Crazy stuff!,7091486,02:13:00,17565,15113,0.8604,171,300,2341,263,54,111,175,86,39,36,20,20,5,2690,748
2020-10-05 02:58:00,#Football is the future! Can't wait to see what happens next.,8128874,02:58:00,12340,12008,0.9731,1740,778,1502,444,64,162,654,7,32,34,93,6,6,3191,1488
2020-04-22 19:02:00,Did you hear about #Gaming? Crazy stuff!,4620317,19:02:00,1548,1311,0.8469,1580,27,3432,380,252,7,402,332,97,10,36,7,7,1987,2837
2020-08-14 18:36:00,Loving the latest updates on #BreakingNews!,4496602,18:36:00,39972,10705,0.2678,549,334,3587,382,19,44,492,357,31,43,44,17,2,3814,2250
2020-03-17 07:29:00,Did you hear about #AI? Crazy stuff!,8871093,07:29:00,20578,8268,0.4018,1987,39,3018,392,291,15,696,154,27,16,10,20,5,2768,1447
2020-07-11 07:17:00,"I just read an article on #Gaming, and it's amazing!",1347460,07:17:00,44959,14562,0.3239,682,395,2495,121,142,193,641,318,3,46,4,1,3,3608,2281
2020-08-11 20:34:00,Just saw something interesting about #Football. Thoughts?,3642793,20:34:00,38832,30259,0.7792,212,158,2572,392,234,46,541,254,50,1,20,14,9,4584,1979
